Gene,Mean_Control,Mean_Disease,Std_Control,Std_Disease,Log2FC,T_Statistic,P_Value,Adj_P_Value,Regulation
EFCAB7,355.79482139024395,178.845440865407,298.26363700668065,80.75179154588031,-0.9923281588535029,-7.256344053670919,4.907591486985017e-12,1.2798651724857185e-10,Downregulated
RBM23,376.29201518292683,797.5929437406978,233.93754249859472,678.2921998779515,1.0837979450663813,5.466750039922467,1.1016881095522303e-07,2.741438421296241e-07,Upregulated
GSTT2,93.7864947292683,130.2983216767442,126.62812985508303,123.23796352430416,0.47436209625892795,2.188189265707803,0.02957437255882537,0.0362872473113437,Not Significant
LIN9,27.282994727235774,89.62041032829457,22.535606738376238,74.91323880142498,1.7157885407457887,7.3711037989144,2.4254611093691318e-12,7.732332699844468e-11,Upregulated
GPR156,64.0079303902439,138.80174364941863,49.03204382885595,102.68708565697304,1.1166909792605657,6.259458882106097,1.6517048744918726e-09,7.481280816971036e-09,Upregulated
VNN3,22.987394859349592,73.22972731453488,23.745012519508713,64.1670564263346,1.6715433896024314,6.863836575420489,5.1856863234486305e-11,6.185724083439599e-10,Upregulated
CLP1,126.39752816219512,158.1957814110465,94.20751549350283,81.51661267180098,0.323740583527823,2.761634988361061,0.006174556290161273,0.008119119496158435,Not Significant
PPP3R1,581.0851118567074,2400.2768698313957,1123.80259829698,3072.006174619487,2.0463775507775837,5.194772050754782,4.231200919423805e-07,9.410612271657569e-07,Upregulated
MTBP,20.676681947530483,68.69048210465115,18.9774901102929,63.507784465518284,1.732056750045702,6.698843329836943,1.3622393327201657e-10,1.1707768285680874e-09,Upregulated
KRTDAP,20.906337370731706,72.61275077267442,25.691101810288412,73.80852458032022,1.796233434495898,6.162779921923493,2.8160975503122816e-09,1.147045389527875e-08,Upregulated
VAMP1,1887.5813967447157,995.0712175296511,2222.0373642075565,829.5753795183955,-0.9236664839364814,-4.640495706618708,5.5928707891722646e-06,1.0354919069996177e-05,Downregulated
GPSM3,54.19964210182926,208.22400127209306,41.6486675692642,188.6751413747959,1.9417614532756262,7.300895676210055,3.735913548057512e-12,1.0537804267321623e-10,Upregulated
NOTCH1,108.43234593841466,732.2640432552324,100.54580407742016,810.2167169385681,2.755557436984959,6.939759898621034,3.30807467623678e-11,4.6091892842719706e-10,Upregulated
GBX2,14.274595470731708,74.5345913895349,14.798286296741313,79.07222832844751,2.3843785642088835,6.837361904239186,6.06118324790407e-11,6.828387073427062e-10,Upregulated
PARD6B,56.28857887479675,100.98862299593024,55.377852483611605,71.26783327035695,0.8432672991303216,5.003219203526902,1.0585218282732256e-06,2.195033635180027e-06,Upregulated
C3AR1,137.64564867439026,232.04294167906983,194.9717850709636,213.9362550279937,0.7534285467680453,3.381346032836919,0.0008359650264462791,0.0012003149159748219,Upregulated
DNAJB1,399.8032799036586,1289.4539441523257,359.1662709223418,2007.8910228620107,1.6893955423547127,3.97804205441318,9.086861812836945e-05,0.00014510742616093562,Upregulated
EML4,101.51907437520323,266.1468737405039,64.74168985698698,209.7051112569134,1.390463009363232,6.946431500911259,3.179463387511391e-11,4.513663595079549e-10,Upregulated
FSTL4,94.62478325691056,112.60606197916668,85.37684496903307,64.32949818705383,0.2509920646153754,1.8669199508580725,0.06307394911703423,0.07477387268527538,Not Significant
LRFN4,132.6148599945122,318.56094462790696,165.0312190838762,262.0608016375646,1.264320610264024,5.889253114075036,1.2347252485773927e-08,3.9607283198273525e-08,Upregulated
MYOCD,35.44901460365853,93.03710735406978,33.42253496408263,71.1202032155999,1.3920355270189113,6.9693347543086315,2.774295885842523e-11,4.1756353122319856e-10,Upregulated
NUP35,259.5980631829268,225.0920206895349,199.9904724320691,128.20895633978898,-0.20576385228780011,-1.6594100694185858,0.0982771286649175,0.113800956304171,Not Significant
KNG1,32.44878997886178,72.22797086569769,27.23668488470309,60.637489086566504,1.1543684738272375,5.669586106130158,3.909296224151927e-08,1.084341943431124e-07,Upregulated
LOC654342,75.6201168,182.7568089127907,67.59971335395825,138.20852357248364,1.2730719904243317,6.645838521933627,1.851741149770416e-10,1.443492347711941e-09,Upregulated
C15orf37,83.94243153780488,102.23550261511627,55.10238239328384,61.27939214845069,0.28442104370281374,2.2962401907389722,0.02248332446990147,0.027885343168471896,Not Significant
MYBPC2,32.98982279634146,64.55131315930232,41.7095093075128,63.48413785991834,0.9684040344134548,4.097801081225207,5.627265721374434e-05,9.184549642695754e-05,Upregulated
RPS21,2207.0788819573168,1905.4849627546514,1378.758449305632,1006.5070776393203,-0.2119798665425307,-1.972253704469279,0.04967403545990321,0.0596136097337898,Not Significant
PRRG1,461.17524329268286,970.3527014959302,408.1598706076623,709.271321000276,1.0731925198351402,6.037706883310305,5.568037165069044e-09,2.0138338322252606e-08,Upregulated
TBC1D23,354.4267553292683,239.80122288895345,244.8288682000183,199.33464173045684,-0.563646554008961,-3.972616905851686,9.283828733240048e-05,0.00014812667088888904,Downregulated
COL4A4,39.768514206788616,96.76506261976743,48.1902511935514,66.23095190102089,1.2828382209433868,6.9607232039262,2.920295646332908e-11,4.28367120907836e-10,Upregulated
DFFB,145.76360791463412,176.25178798837212,92.20619399947442,81.04481246573114,0.27400560693309134,2.679334549150675,0.007862695748168221,0.010226002114492315,Not Significant
TNFAIP8L2,53.93701297317073,115.1398475366279,44.28432183084154,73.42078768324502,1.0940254567889263,6.964417591967733,2.856757193642567e-11,4.2318359770780217e-10,Upregulated
NLRC5,124.32861856951217,209.42722520872093,124.54206536338071,174.0214044207683,0.7522858662311196,3.96833366253335,9.442195777580898e-05,0.00015049345707740728,Upregulated
GTF2A1L,35.49522716743902,76.0408614854651,51.942977460194726,57.827207153143576,1.0991281580205319,5.394915858802791,1.579578728163356e-07,3.813862975835772e-07,Upregulated
KIAA1751,57.18819801056911,516.4768502360464,43.02696362011618,676.5836833087203,3.174891899487775,6.134866422258197,3.2816002603015117e-09,1.2996488125121268e-08,Upregulated
ANKRD31,17.014281932682927,63.94068244186047,25.581154945932035,61.883449156498784,1.9099256489330734,6.59777966286912,2.442644633363043e-10,1.7356121163779644e-09,Upregulated
DKK3,4704.6387048931465,5270.930415083576,2778.3649960300586,2553.064896831449,0.163973678596253,1.605967789098341,0.10953332035267441,0.126066651726663,Not Significant
MARVELD3,29.74060991341463,86.97701426724805,36.177360512500975,76.3936467580176,1.5481680294507492,6.443900762743454,5.875664328052239e-10,3.3665604775392093e-09,Upregulated
PTGDR,32.57015110609756,83.54200567877906,28.977032086206624,93.48867847547623,1.3589243418520627,4.823523942244056,2.44348431171809e-06,4.7861800785330446e-06,Upregulated
ABCC10,567.9997789390244,626.059724955814,417.8275371689761,626.6783538199065,0.1404096904020264,0.7617171526534211,0.4469411110777278,0.47471675487205434,Not Significant
C20orf96,22.62608803170732,104.84318855523257,31.599205981741417,102.12182074093141,2.2121240604020893,7.123093903824983,1.1028296782115735e-11,2.2363597501679557e-10,Upregulated
TNP2,19.270814546707314,61.786811941279076,23.64274645341244,60.94443115888914,1.6808298693030832,6.097077583855437,4.033618662444527e-09,1.5346978105639598e-08,Upregulated
ATG16L2,99.0888494542683,216.20634490930232,84.5458948054965,139.81185471608376,1.1256063509691911,6.995929883035322,2.3672961198781228e-11,3.770088040480686e-10,Upregulated
GPR153,179.52708821951217,199.64095845639534,95.1185554415013,89.31705415111028,0.1532053818487229,1.6430471184424842,0.10162029735772336,0.11747278192358038,Not Significant
SPAG9,705.4244203860975,924.1318954212209,611.437638597515,572.8569936312991,0.3896067690898176,2.7833313016577996,0.005787977724741534,0.007628174401674992,Not Significant
FLJ31945,30.05397221292682,98.6779468994186,47.94006267690051,86.92758344638159,1.7151386330668652,6.676496684967897,1.5507746691597346e-10,1.2856864467077887e-09,Upregulated
P2RY2,26.055048863414633,71.68107644026162,86.21316441031195,70.74443364490212,1.4599940986993327,4.470009205652013,1.1830068704007317e-05,2.101349561699027e-05,Upregulated
E2F3,622.3252907359756,1043.952334127907,437.15194573103975,577.8735971752693,0.7463141227006344,5.854188165809701,1.4872241888479947e-08,4.6591411644787074e-08,Upregulated
APOL2,705.8999567256099,723.3100734392442,1299.32838675681,1261.8052583672109,0.03515046198146436,0.10183358822677424,0.9189697453059709,0.9263778045184333,Not Significant
RBL2,512.2208678243903,654.6373424122094,508.0531268262804,329.49207310176143,0.3539292581215203,2.6814472585856994,0.007814614351364945,0.010166112089864097,Not Significant
CLCNKB,37.47553780894309,89.72667926647287,47.375747561086825,83.35553096928057,1.2595654187171428,5.280809569927444,2.7795505894007904e-07,6.390368644790603e-07,Upregulated
SLC4A11,291.3230011896341,465.9575436651163,742.4639365405849,747.4243662283529,0.6775770389087347,1.7447874641342598,0.08224094230807191,0.09605445051953045,Not Significant
AASDH,297.0337183707317,318.87645431627914,193.6633841309667,83.46565714116534,0.10237053021050424,1.256410179880926,0.21013074076847144,0.23345094365674704,Not Significant
ARSE,38.193915807317076,94.81804339302325,37.366585996688514,73.27954217601997,1.311796226770516,6.595585292215288,2.4736511537945887e-10,1.7492055357558064e-09,Upregulated
SPAG6,35.81814643932927,145.41479183430232,39.47923806717566,204.45117367830017,2.0213810874556155,4.806869336423584,2.6373725085021683e-06,5.140461340769391e-06,Upregulated
MAGT1,194.06529281886182,2666.907707248062,248.17765336682425,3278.9826601306104,3.780546975208162,6.812796054478063,7.002800849462773e-11,7.484617489105298e-10,Upregulated
ZNF354B,188.09738362804876,198.52810593779068,125.84906136000234,160.24533220382864,0.0778630818730094,0.5179974917230938,0.604914483142368,0.6295843205738919,Not Significant
GPRC5A,27.75588092886178,92.74897662635658,34.67868237876521,82.56054900573531,1.7405014583633869,6.841037271456876,5.931464626582155e-11,6.712485534426231e-10,Upregulated
GBGT1,99.62229192804878,186.6557900040698,92.98232349621473,108.9841658125494,0.9058330014578944,6.22947218705126,1.950152260274067e-09,8.571758880396206e-09,Upregulated
UBAP2,674.5317807926829,443.9148773151163,451.72340385428464,215.42140123784904,-0.6036022469158918,-5.515477767972326,8.610947574070138e-08,2.188245204005021e-07,Downregulated
PPP1R7,673.1857518739837,618.576971860465,449.8731184160969,459.6710192981345,-0.1220513264908637,-0.8913197513866074,0.3736078838531818,0.4017743948044178,Not Significant
SESN2,126.92229449146345,179.27112700697674,83.42148720855313,60.303545883211925,0.4981943230793942,5.687276344869187,3.566931097730197e-08,9.978828557974664e-08,Not Significant
TRIM9,2382.415938719512,1790.6877410651164,1664.2661550740281,587.6807459617922,-0.4119113277488955,-4.157851353738066,4.406860113123833e-05,7.278959037703494e-05,Not Significant
SLC5A1,41.69374829939024,87.17381164186047,48.16864438692725,69.43693427930872,1.0640456626580315,5.346837167891385,2.0064380699862947e-07,4.7340581255053987e-07,Upregulated
CABP2,51.543579180487804,105.01057912558139,77.6431229860326,96.46404868342871,1.0266557998446797,4.385908107000847,1.6983039627121595e-05,2.9503066988259627e-05,Upregulated
GATA1,44.10720013414634,82.67289937790697,33.081909408321344,54.9933093699521,0.9063850427617576,5.861278538178795,1.4324005691864404e-08,4.507019590530146e-08,Upregulated
C19orf33,97.64609276707317,157.00606571046512,224.96479166318946,245.3559801327449,0.6851804887503252,1.8508258770634238,0.0653647881632098,0.07733081135108218,Not Significant
MRPS11,156.056296777439,528.595337021221,100.45140816791671,567.4592524667612,1.7600906126810096,5.895139866997323,1.1966606165628329e-08,3.859249776948608e-08,Upregulated
DYNLL1,6251.180852560975,4675.0514575755815,5277.709215243808,3544.5934525159214,-0.4191464192315051,-2.8092490695067216,0.005355031463791356,0.007076224211487591,Not Significant
KIAA0922,92.2172073902439,120.73001959186045,75.07735038158093,68.48349176027364,0.38867287050147753,3.0064833315488118,0.00290999669355513,0.003946444679935678,Not Significant
CELP,18.151512442682925,65.55872777965115,40.729696443755444,65.33837555975798,1.8526406222592706,6.031767395660488,5.749842007191708e-09,2.0651538812809663e-08,Upregulated
SIGIRR,132.30833317134147,214.65085286860466,90.98007623244779,164.04029522233125,0.6980837924531771,4.242221428741166,3.111231107497676e-05,5.2275371178042915e-05,Upregulated
UNC5B,206.60495240081298,318.64214472645347,122.9494580504193,110.17198917869437,0.6250598035833466,7.295560506376463,3.860181240996766e-12,1.0799626434567156e-10,Upregulated
ZIK1,68.94503168780489,124.10662306569768,71.51914326049585,103.53576263534042,0.8480523105366977,4.352648409702341,1.9564914153158236e-05,3.3749982961523454e-05,Upregulated
C19orf53,520.4142927317074,1205.8682052441864,301.94918111665413,1151.432029405102,1.2123381713285621,5.299510131992613,2.5352248162195073e-07,5.871829540390481e-07,Upregulated
LYN,97.61717963699188,404.059291143217,90.11862294427557,399.29570383543654,2.0493488242080504,6.860142040407866,5.2999415525702466e-11,6.277105204251707e-10,Upregulated
BACE1,453.83531752987795,407.4273574090117,288.2289132638672,264.9823804996942,-0.15562566623401194,-1.2682599949585822,0.20587553047119386,0.2289665475462325,Not Significant
MPL,35.851258004471546,134.66306864089148,38.40804840224266,132.63943528103,1.9092290701118795,6.608987116318954,2.2901420858597133e-10,1.660989470295353e-09,Upregulated
ZNF501,45.89299683292683,91.45191387790696,58.65301696009221,73.33964855583416,0.9947236837703379,4.922942417691003,1.5425714203526483e-06,3.116712903435013e-06,Upregulated
CNGB1,82.68774610691057,336.63140971007755,78.94589929360602,420.69499891517506,2.0254111827762364,5.4154463268946555,1.425518187947717e-07,3.470364362158248e-07,Upregulated
ECM2,45.150100663414634,302.02396284825585,55.00723700195177,394.16518470705677,2.7418347332357507,5.868189557673555,1.3808664292504695e-08,4.366051756707237e-08,Upregulated
SOD2,1682.5339186585365,1692.8198633015502,2813.8741861622743,3462.9201902695704,0.008792867016993437,0.023451211861686003,0.9813089137631777,0.9830777461733258,Not Significant
LOC155060,290.05117785365854,238.3134500406977,224.87739272818868,109.4345582335535,-0.2834460207748057,-2.4690785039020713,0.014210045008516166,0.018005887460498488,Not Significant
DDX54,127.03627998211385,229.03826985503875,98.37786941451621,158.13661461481078,0.8503430482254023,5.363902969316551,1.8434428440087914e-07,4.3811693565403745e-07,Upregulated
POU4F3,12.774459298414635,63.62796027906977,19.542679696363113,70.31025178529008,2.3163083882931983,6.426199284940526,6.494117007663269e-10,3.6280982806029416e-09,Upregulated
TLCD1,79.80974371097562,146.84387170348836,72.02791357714598,111.63025370050497,0.8796380101749643,4.964614948401574,1.2693927870595505e-06,2.6015444089887485e-06,Upregulated
EGLN1,465.411327214939,480.67579601918607,553.8629250993662,610.943487772325,0.04655773771648553,0.1917512313982937,0.8480914899418456,0.8603610666622049,Not Significant
UBE2E3,1387.5069902439025,583.5435752871264,1319.6363212290182,355.211589891488,-1.2495813109684208,-7.457392944301284,1.4214174577620667e-12,5.2536429485659044e-11,Downregulated
ELOF1,417.40439121951215,477.48208603837213,227.69034292121896,220.83807962264876,0.1940003947236749,2.0069610445491595,0.04582186550320745,0.05522914969808281,Not Significant
RPS15,3802.337746907927,3228.1640422595938,2358.4040071035474,1777.3168554359113,-0.23617272678098863,-2.1578863225642944,0.031881769646008265,0.039009934385844755,Not Significant
SYF2,341.39296699146337,644.8016527443798,193.41741513030448,424.6268335420597,0.9174201154536448,6.167661656489768,2.741618723513994e-09,1.1228365328889464e-08,Upregulated
ZNF253,230.74434886158537,338.5310399197674,488.64337726637433,660.3516142944796,0.5529908145046054,1.3157381014349425,0.18945768186984335,0.2119744985191522,Not Significant
ADCY4,77.95591968536586,215.45094212848838,82.2682377972861,174.37379297762146,1.46661711168677,6.784148934230147,8.283611911736825e-11,8.320206181226425e-10,Upregulated
NOL4,949.0015722317071,564.1845691927325,899.3261954386843,270.0376074924715,-0.7502422326503616,-5.154825213345127,5.133746016320261e-07,1.1223338100364487e-06,Downregulated
MAST2,195.76113022667684,258.1944028465116,148.36274027757298,155.21284582494766,0.39936160817205657,3.0398542340492316,0.0026163602336186998,0.0035688666180967374,Not Significant
GAL,51.23270773780488,99.22419098953488,53.33452744187874,80.10184960942955,0.9536131320141568,4.927031351546018,1.5134333076378923e-06,3.062788970251411e-06,Upregulated
KLK2,40.26023797134147,96.48384398459301,38.960667965038624,73.11125533094132,1.2609108054055822,6.531090366897946,3.579358577379718e-10,2.2875577006882474e-09,Upregulated
LRP2BP,197.98532839024386,178.88188819360462,127.64376560143302,118.89019215477707,-0.14638542405116722,-1.169005922451381,0.24350584617281937,0.26824612594841635,Not Significant
EHF,37.4566381195935,93.74919839534883,43.484618571546434,79.75969706035177,1.3235618098131365,5.977503465499469,7.703601029666832e-09,2.6568659400409215e-08,Upregulated
ARRDC4,275.03440542682927,396.91345613313956,186.9340423613083,330.8596071683238,0.5292107587474082,3.105737133050327,0.0021150853854659717,0.0029129011833977946,Upregulated
TPH2,59.82341202195121,93.55020805813955,122.15209191635086,91.71781294533014,0.6450219711370954,2.4521398587813352,0.014880028556252355,0.01881760563923166,Upregulated
PHGDH,227.22721292682928,3608.51319219186,157.3430831541802,4592.893498666582,3.9891910510374906,6.657809315563602,1.7279467904449278e-10,1.3725847796595962e-09,Upregulated
SNX21,249.5963527902439,394.26622112926356,264.738747751304,699.3514168483367,0.6595711384454329,1.810832113321776,0.07135765143208328,0.08398375822665426,Not Significant
MAG,68.30831462804879,1321.4677309683138,92.70506314523584,1834.461316727562,4.273916160439762,6.175778983109949,2.6220257708714222e-09,1.0866091885583143e-08,Upregulated
ZXDB,129.033746080061,132.7485542889535,108.09085637406402,77.90917176207611,0.04094741468906978,0.3119503355400929,0.7553362148617545,0.7730579211714288,Not Significant
CPN1,40.352177187195124,84.07970234069766,31.936798277590093,54.84360344941705,1.059092452585972,6.694821601403605,1.3944213396535896e-10,1.1874638036752544e-09,Upregulated
BCAP31,965.0947561219513,2256.160795616279,663.0297324654599,2271.0460089534045,1.2251265333249104,5.041784300380199,8.819116215015635e-07,1.8506454750737605e-06,Upregulated
TDRD6,256.35592416463413,333.61521491337203,299.2492965516461,309.6238440131125,0.38003554525246175,1.8793992021797767,0.06134394437368152,0.07281499994237185,Not Significant
MOS,30.320175812195124,89.38853975697675,49.60883089592818,86.2605452681907,1.5597803188020065,5.759632060259369,2.44661492166848e-08,7.186123216785517e-08,Upregulated
ZNF235,60.6355440109756,120.26443700465116,76.80741401965865,94.52629365401738,0.9879626526733752,4.980471847330604,1.1782696697892638e-06,2.4250603024081323e-06,Upregulated
GAB1,197.82407946214286,303.75310618931337,245.49667673835606,371.3861596971373,0.6186785746737626,2.34852781561791,0.01962111538810661,0.0244953791608925,Upregulated
RPL18,1078.5013987042682,7620.582553197676,680.998624443519,9054.480364447623,2.8208720924395054,6.527213733347733,3.6594593933539757e-10,2.3331990614291403e-09,Upregulated
SNX10,2236.644835121951,973.5480579767443,1963.5961941414598,884.2245294132686,-1.2000112443384752,-7.074881887328729,1.474784500685225e-11,2.7525642061296623e-10,Downregulated
DSCR8,45.56533270121952,92.53954750019379,93.35263352793245,91.55129300969782,1.022117371058067,3.7992095847660527,0.00018202822795880208,0.0002809045237299243,Upregulated
GNG7,469.3395008264227,1701.7762669166668,647.8439393549434,1647.2632964311774,1.858335360243795,6.532875839402742,3.543047904168532e-10,2.267248479742132e-09,Upregulated
GCLM,187.11012383536587,213.84637253178292,162.44556391419866,126.55021220912367,0.19268615147342705,1.4322598123395756,0.15330870515455722,0.17343011153782778,Not Significant
PKP1,19.732163691463413,75.60649839912791,27.45278126786018,71.24845199051155,1.9379070486689043,6.857022444648411,5.398342598672698e-11,6.356273974571645e-10,Upregulated
TTTY7,28.616083786585367,69.17712837151163,62.51915433148109,68.10884393789932,1.2734393195812674,4.554429583427546,8.185633138328253e-06,1.4856508330158897e-05,Upregulated
FAIM3,25.23349884085366,78.76387146569768,26.95506427566255,66.4667148839227,1.6421549072104662,7.017177529111907,2.0849033966371307e-11,3.449400261294022e-10,Upregulated
AHR,129.4786571890244,1943.2060147441862,102.45366190463427,2549.95677889042,3.9076422469608754,6.431758170160409,6.29332050650671e-10,3.548950301414494e-09,Upregulated
LMO3,2112.2948287216464,1560.281574463372,1223.953046631836,576.2498557194539,-0.43700456788017733,-4.892609626093707,1.7763187321103676e-06,3.5635613494716812e-06,Not Significant
TNNI2,14.038251341463415,61.103076461627914,24.086983426448104,67.59406338122632,2.1218026259759593,6.117313167141609,3.6120832159730623e-09,1.4034935458024798e-08,Upregulated
PCDHGA9,28.8378927097561,104.69114664738372,51.968868738478626,116.05937425285236,1.8600655469032927,5.649996116841095,4.3258630339064806e-08,1.185642021676724e-07,Upregulated
LRIT1,12.305163850000001,67.81673479941858,29.840619833167757,77.9049976770758,2.4622814907831208,6.232821129456676,1.914362154198667e-09,8.431734219520162e-09,Upregulated
ZNF578,35.151317114024394,78.83148205348837,52.789884957334216,65.01556023549567,1.1651704090506858,5.305286447338972,2.4640694259930923e-07,5.719978467114715e-07,Upregulated
TCEAL2,7322.251230365854,5857.798622447674,4052.094080946483,2563.0953635672495,-0.32192862731979427,-3.49743593546255,0.0005550841673710865,0.0008127225110323469,Not Significant
PLN,66.67128137325204,175.78706944961243,192.98129154678367,302.26304033156805,1.3986781608142405,2.9896703518151226,0.0030691313781207818,0.004149881551638174,Upregulated
AVPI1,470.33172121951225,893.9027242965116,333.1030155706089,794.8461122131781,0.9264377533428573,4.631770310047646,5.814508857789492e-06,1.0738771682460197e-05,Upregulated
LZTFL1,402.83126126859753,497.4846420325581,326.720503228138,312.64669728516554,0.30447566073143323,2.223332972003332,0.027080617140863628,0.03333648407020505,Not Significant
LILRA1,47.47580795182927,95.52450482034884,44.63214222809903,67.11882101901205,1.008663036452742,5.88841635932288,1.240231005979193e-08,3.9766894178896946e-08,Upregulated
SH3GLB1,370.83319592967473,515.1660308767441,356.54617630285213,398.8009377807706,0.4742659822137829,2.7883196613853625,0.005702259881663858,0.007521810107616724,Not Significant
MEA1,1594.231115097561,914.3512634459303,1627.3477195221953,843.5775382414326,-0.802039706077677,-4.386216258139801,1.6960719748598697e-05,2.9477943079392173e-05,Downregulated
RHOA,575.7246683352033,2471.955637401162,493.0084138252706,2512.7339410077534,2.102199995606155,6.765146970137667,9.257556704432295e-11,8.974083826072024e-10,Upregulated
CBX8,38.22079393414634,110.58955750581394,76.55528592165203,103.95740525755755,1.532760812283359,5.617014079920323,5.126964683496527e-08,1.3782735944204388e-07,Upregulated
LAPTM4A,2387.535817658537,2197.4238705127914,2530.8674877455983,2734.6603616386583,-0.11970914001336676,-0.5304126835051772,0.5962929127567067,0.621327178037498,Not Significant
EXTL2,948.2064906707317,508.8713067334301,942.891809461534,458.4085685825267,-0.8978991093916562,-5.002034048765959,1.0644586201648624e-06,2.20564292380474e-06,Downregulated
CRY1,443.1652540487805,559.5223603095931,427.65817139156763,287.2089603858267,0.3363503374013758,2.5594674566383775,0.01106789784902493,0.014169855398214153,Not Significant
ZDHHC24,77.33841622804877,151.41157856744184,51.75907318975193,118.9207257267278,0.9692092820324503,5.3975914918894015,1.5586188515063806e-07,3.769320626221555e-07,Upregulated
WDSUB1,264.0881828048781,351.54312095174413,221.77041473066984,215.20013299555953,0.41268055840396267,2.9985521791422256,0.002984096541663883,0.004041457825289551,Not Significant
AKAP9,401.16692421687,371.7853585039729,323.8564629354812,448.8281704169431,-0.10973242222703428,-0.5303758509734151,0.5963184071768657,0.621327178037498,Not Significant
TXNRD2,125.56287751036585,185.64505661705428,76.46063209410875,118.86461270917836,0.5641331843820133,4.181034299176405,4.007004367749805e-05,6.649978715157439e-05,Upregulated
GRB2,726.4079674617886,580.5601229370156,426.39320801821225,168.86294814498993,-0.3233340470419313,-3.8966951985161518,0.00012502945405259752,0.00019658340187691517,Not Significant
SSBP3,789.7420320959349,738.4208913615311,964.0369501449632,838.207330865163,-0.09693797916535306,-0.4342744202445363,0.6644607733570675,0.6867482860387186,Not Significant
KCNG3,111.72768398109758,133.55021906744187,121.5882661842244,130.86538370483163,0.25739353021152006,1.2708550885339351,0.20495210977535303,0.228018339211814,Not Significant
CEP290,372.3129922762195,349.5035444063953,249.7650920711385,120.42339390184664,-0.09120862220810699,-0.9830852723063449,0.32650837145301237,0.3539395089232033,Not Significant
CDKN2B,28.318804377439026,101.93802820581395,28.9695393928112,92.57772172021753,1.847823300103149,7.032276013345168,1.9046714596865016e-11,3.2515927103590035e-10,Upregulated
MRPS18B,331.6039184018293,607.1914326223837,357.9018591154747,449.54212738162,0.8726884054945261,4.863321983291815,2.034290656564348e-06,4.0389740132845474e-06,Upregulated
PANK3,767.5607394695121,452.0662051831395,589.659503608445,311.38396624880505,-0.7637455371175147,-5.579308238631111,6.220613001414115e-08,1.6405708674360768e-07,Downregulated
TMEM109,237.658516597561,508.24588380872103,201.78677234223562,425.8881882407584,1.0966332919463584,5.464177165909235,1.1160650617383998e-07,2.7732525776529936e-07,Upregulated
NUP210L,33.32280100121951,93.0624474375,41.8735840709364,78.46579289682184,1.481661663489067,6.464875969425749,5.217367862241052e-10,3.0594694076119275e-09,Upregulated
PSMB1,1729.5906788256095,2896.2992624282947,1279.8840807099311,2450.0582431050284,0.7437796885485055,4.053636129732473,6.723712949772096e-05,0.0001089590027260044,Upregulated
MEIG1,84.75742126219512,118.67331396511626,57.71615768100099,78.44320138647996,0.48557908886275736,3.489272310829992,0.0005715029002802968,0.0008357018633410771,Not Significant
PRRT2,1409.1349838536585,2331.8011017616277,802.8330509567529,1775.8073524016309,0.7266345126017184,4.4878498286555475,1.0949150180718933e-05,1.954823885923478e-05,Upregulated
LPXN,142.54933532926833,356.3330070831396,100.76974855765995,284.4744916546002,1.3217587420349903,6.604652613217783,2.347979995896276e-10,1.6903705627217946e-09,Upregulated
LGALS12,16.097444552439022,74.1883766732558,23.76013383203244,78.66483242084891,2.204291318758748,6.540297544865532,3.3959528033173345e-10,2.1974845953678274e-09,Upregulated
GLTSCR1,235.52871695731704,414.2556099465117,154.57898783408396,153.53918816436234,0.814615620294678,8.655226895372312,5.93188078131652e-16,8.642116796547155e-14,Upregulated
FUBP3,197.43153714817078,433.5828336898256,162.41025723426816,282.28035169726223,1.1349511988796173,7.036172493263799,1.860706998499621e-11,3.2107281464967607e-10,Upregulated
PLEKHA6,496.6433344817073,689.2968117668605,380.78880414908735,335.5627116423843,0.472914381501366,4.093082605469793,5.735726940386768e-05,9.354452610307994e-05,Not Significant
VPS13C,647.8345656365852,796.1580341895349,487.3453457583028,557.8171289894207,0.297428967395654,2.0613718569819053,0.04029344756392733,0.04880880482275537,Not Significant
DLL3,55.63223035182926,238.97675952470934,52.00520238759855,248.027192151129,2.102857576539002,6.618346916165499,2.1699819407275173e-10,1.6017092475433902e-09,Upregulated
PGLS,511.340529737195,808.197498802907,2438.9258403391195,972.607708059453,0.6604224693113474,1.3842083700731875,0.16751924480098315,0.18875833600592312,Not Significant
CLCA1,41.49679181219512,85.95234683430233,45.50765237446882,66.64809327867336,1.050519246609778,5.460910074952261,1.1345846338490423e-07,2.813679890189841e-07,Upregulated
GINS3,45.986209745121954,140.65286125755816,39.00727458831361,119.32425083640592,1.6128445877825315,7.001675204599432,2.2874212339701958e-11,3.686900433615119e-10,Upregulated
NAG18,38.64387423939024,5220.812216985465,68.63124325327561,6779.2510772951355,7.0778536633067395,6.914738535101013,3.8376779605906486e-11,5.038337312040532e-10,Upregulated
HIST1H3F,19.49356448414634,90.80293439476743,46.12889408275528,98.25349680057941,2.2196828838774985,6.247267076205673,1.7672165772097836e-09,7.887820332424156e-09,Upregulated
C1orf105,48.164274796341466,100.18789237325582,56.44519979393527,66.75070530361282,1.056657268447468,6.093369823114132,4.115914711901544e-09,1.5592884667203878e-08,Upregulated
MGC15885,48.63968150487805,80.98981346802327,107.65845273056283,56.56870694233802,0.7355948344068216,3.1391940076942753,0.0018959528603315573,0.00262460042639625,Upregulated
TFPI,36.59592745624391,118.63358448720932,48.87173858630221,99.03240038888089,1.6967302119528622,7.095535780982162,1.3023341308852562e-11,2.5347374796451563e-10,Upregulated
